"id_universitas","universitas","jenis_universitas","wilayah","provinsi","kode_prodi","nama_prodi","jenjang","daya_tampung_2024","peminat","portofolio"
"371","UNIVERSITAS JEMBER","PTN AKADEMIK","JAWA","JAWA TIMUR","371039","TEKNIK PERTAMBANGAN","Sarjana","20","430","Tidak Ada"
"371","UNIVERSITAS JEMBER","PTN AKADEMIK","JAWA","JAWA TIMUR","371040","TEKNIK PERMINYAKAN","Sarjana","20","183","Tidak Ada"
"371","UNIVERSITAS JEMBER","PTN AKADEMIK","JAWA","JAWA TIMUR","371041","ILMU HUKUM","Sarjana","225","1303","Tidak Ada"
"371","UNIVERSITAS JEMBER","PTN AKADEMIK","JAWA","JAWA TIMUR","371042","HUBUNGAN INTERNASIONAL","Sarjana","72","552","Tidak Ada"
"371","UNIVERSITAS JEMBER","PTN AKADEMIK","JAWA","JAWA TIMUR","371043","ILMU ADMINISTRASI NEGARA","Sarjana","75","534","Tidak Ada"
"371","UNIVERSITAS JEMBER","PTN AKADEMIK","JAWA","JAWA TIMUR","371044","ILMU ADMINISTRASI BISNIS","Sarjana","75","762","Tidak Ada"
"371","UNIVERSITAS JEMBER","PTN AKADEMIK","JAWA","JAWA TIMUR","371045","ILMU KESEJAHTERAAN SOSIAL","Sarjana","68","383","Tidak Ada"
"371","UNIVERSITAS JEMBER","PTN AKADEMIK","JAWA","JAWA TIMUR","371046","SOSIOLOGI","Sarjana","60","259","Tidak Ada"
"371","UNIVERSITAS JEMBER","PTN AKADEMIK","JAWA","JAWA TIMUR","371047","EKONOMI PEMBANGUNAN","Sarjana","90","330","Tidak Ada"
"371","UNIVERSITAS JEMBER","PTN AKADEMIK","JAWA","JAWA TIMUR","371048","MANAJEMEN","Sarjana","115","1164","Tidak Ada"
"371","UNIVERSITAS JEMBER","PTN AKADEMIK","JAWA","JAWA TIMUR","371049","AKUNTANSI","Sarjana","120","835","Tidak Ada"
"371","UNIVERSITAS JEMBER","PTN AKADEMIK","JAWA","JAWA TIMUR","371050","PENDIDIKAN LUAR SEKOLAH","Sarjana","45","114","Tidak Ada"
"371","UNIVERSITAS JEMBER","PTN AKADEMIK","JAWA","JAWA TIMUR","371051","PENDIDIKAN EKONOMI","Sarjana","67","249","Tidak Ada"
"371","UNIVERSITAS JEMBER","PTN AKADEMIK","JAWA","JAWA TIMUR","371052","PENDIDIKAN SEJARAH","Sarjana","45","248","Tidak Ada"
"371","UNIVERSITAS JEMBER","PTN AKADEMIK","JAWA","JAWA TIMUR","371053","PENDIDIKAN BAHASA INGGRIS","Sarjana","68","397","Tidak Ada"
"371","UNIVERSITAS JEMBER","PTN AKADEMIK","JAWA","JAWA TIMUR","371054","PENDIDIKAN BHS. & SASTRA INDO.","Sarjana","68","524","Tidak Ada"
"371","UNIVERSITAS JEMBER","PTN AKADEMIK","JAWA","JAWA TIMUR","371055","PENDIDIKAN GURU SEKOLAH DASAR","Sarjana","68","936","Tidak Ada"
"371","UNIVERSITAS JEMBER","PTN AKADEMIK","JAWA","JAWA TIMUR","371056","SASTRA INGGRIS","Sarjana","45","324","Tidak Ada"
"371","UNIVERSITAS JEMBER","PTN AKADEMIK","JAWA","JAWA TIMUR","371057","SASTRA INDONESIA","Sarjana","45","252","Tidak Ada"
"371","UNIVERSITAS JEMBER","PTN AKADEMIK","JAWA","JAWA TIMUR","371058","ILMU SEJARAH","Sarjana","45","185","Tidak Ada"
"371","UNIVERSITAS JEMBER","PTN AKADEMIK","JAWA","JAWA TIMUR","371059","TELEVISI & FILM","Sarjana","45","291","Tidak Ada"
"371","UNIVERSITAS JEMBER","PTN AKADEMIK","JAWA","JAWA TIMUR","371060","PG PAUD","Sarjana","67","204","Tidak Ada"
"371","UNIVERSITAS JEMBER","PTN AKADEMIK","JAWA","JAWA TIMUR","371061","EKONOMI SYARIAH","Sarjana","50","305","Tidak Ada"
"371","UNIVERSITAS JEMBER","PTN AKADEMIK","JAWA","JAWA TIMUR","371062","PENDIDIKAN GEOGRAFI","Sarjana","45","217","Tidak Ada"
"371","UNIVERSITAS JEMBER","PTN AKADEMIK","JAWA","JAWA TIMUR","371063","EKONOMI SYARIAH KAMPUS BONDOWOSO","Sarjana","25","89","Tidak Ada"
"371","UNIVERSITAS JEMBER","PTN AKADEMIK","JAWA","JAWA TIMUR","371064","PENDIDIKAN GURU SEKOLAH DASAR KAMPUS BONDOWOSO","Sarjana","45","243","Tidak Ada"
"371","UNIVERSITAS JEMBER","PTN AKADEMIK","JAWA","JAWA TIMUR","371066","TEKNOLOGI REKAYASA KONSTRUKSI BANGUNAN GEDUNG","Sarjana Terapan","20","39","Tidak Ada"
"371","UNIVERSITAS JEMBER","PTN AKADEMIK","JAWA","JAWA TIMUR","371070","REKAYASA PERANCANGAN MEKANIK","Sarjana Terapan","20","12","Tidak Ada"
"371","UNIVERSITAS JEMBER","PTN AKADEMIK","JAWA","JAWA TIMUR","371072","TEKNOLOGI REKAYASA ELEKTRONIKA","Sarjana Terapan","20","27","Tidak Ada"
"371","UNIVERSITAS JEMBER","PTN AKADEMIK","JAWA","JAWA TIMUR","371065","ADMINISTRASI KEUANGAN","Diploma Tiga","35","60","Tidak Ada"
"371","UNIVERSITAS JEMBER","PTN AKADEMIK","JAWA","JAWA TIMUR","371067","KEPERAWATAN","Diploma Tiga","75","348","Tidak Ada"
"371","UNIVERSITAS JEMBER","PTN AKADEMIK","JAWA","JAWA TIMUR","371068","AKUNTANSI","Diploma Tiga","40","61","Tidak Ada"
"371","UNIVERSITAS JEMBER","PTN AKADEMIK","JAWA","JAWA TIMUR","371069","PERPAJAKAN","Diploma Tiga","40","169","Tidak Ada"
"371","UNIVERSITAS JEMBER","PTN AKADEMIK","JAWA","JAWA TIMUR","371071","KEPERAWATAN (KAMPUS KOTA PASURUAN)","Diploma Tiga","65","136","Tidak Ada"
"371","UNIVERSITAS JEMBER","PTN AKADEMIK","JAWA","JAWA TIMUR","371073","MANAJEMEN PERUSAHAAN","Diploma Tiga","35","106","Tidak Ada"
"371","UNIVERSITAS JEMBER","PTN AKADEMIK","JAWA","JAWA TIMUR","371074","KESEKRETARIATAN","Diploma Tiga","35","39","Tidak Ada"
"371","UNIVERSITAS JEMBER","PTN AKADEMIK","JAWA","JAWA TIMUR","371075","USAHA PERJALANAN WISATA","Diploma Tiga","40","79","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372001","MANAJEMEN SUMBERDAYA PERAIRAN","Sarjana","63","292","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372002","BUDIDAYA PERAIRAN","Sarjana","63","191","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372003","TEKNIK SIPIL","Sarjana","56","993","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372004","TEKNIK MESIN","Sarjana","66","737","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372005","TEKNIK ELEKTRO","Sarjana","66","709","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372006","ARSITEKTUR","Sarjana","56","871","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372007","TEKNIK PENGAIRAN","Sarjana","56","282","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372008","KEDOKTERAN","Sarjana","90","3305","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372009","TEKNOLOGI PANGAN","Sarjana","75","866","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372010","BIOLOGI","Sarjana","59","240","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372011","FISIKA","Sarjana","33","107","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372012","KIMIA","Sarjana","66","252","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372013","MATEMATIKA","Sarjana","60","303","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372014","PEMANFAATAN SUMBERDAYA PERIKANAN","Sarjana","63","161","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372015","TEKNOLOGI HASIL PERIKANAN","Sarjana","63","244","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372016","AGROBISNIS PERIKANAN","Sarjana","63","318","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372017","TEKNIK PERTANIAN DAN BIOSISTEM","Sarjana","50","253","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372018","STATISTIKA","Sarjana","66","902","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372019","PERENCANAAN WILAYAH & KOTA","Sarjana","56","727","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372020","TEKNIK INDUSTRI PERTANIAN","Sarjana","105","506","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372021","ILMU KEPERAWATAN","Sarjana","66","1319","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372023","ILMU GIZI","Sarjana","54","1181","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372024","TEKNIK INDUSTRI","Sarjana","66","1309","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372025","TEKNIK INFORMATIKA","Sarjana","80","2312","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372026","AGROEKOTEKNOLOGI","Sarjana","269","1111","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372027","AGRIBISNIS","Sarjana","156","914","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372028","PETERNAKAN","Sarjana","245","1034","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372029","PENDIDIKAN DOKTER HEWAN","Sarjana","72","913","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372030","PENDIDIKAN DOKTER GIGI","Sarjana","50","1415","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372031","ILMU KELAUTAN","Sarjana","63","391","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372032","KEBIDANAN","Sarjana","45","660","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372033","FARMASI","Sarjana","45","1472","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372035","TEKNIK KOMPUTER","Sarjana","54","753","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372036","SISTEM INFORMASI","Sarjana","75","1498","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372037","TEKNIK KIMIA","Sarjana","45","383","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372038","INSTRUMENTASI","Sarjana","33","142","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372039","TEKNIK GEOFISIKA","Sarjana","32","205","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372040","BIOTEKNOLOGI","Sarjana","54","498","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372042","TEKNOLOGI BIOPROSES","Sarjana","38","328","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372043","TEKNIK LINGKUNGAN","Sarjana","60","865","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372046","PENDIDIKAN TEKNOLOGI INFORMASI","Sarjana","41","173","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372047","TEKNOLOGI INFORMASI","Sarjana","51","813","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372048","AGROEKOTEKNOLOGI (PSDKU KEDIRI)","Sarjana","42","175","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372049","AGRIBISNIS (PSDKU KEDIRI)","Sarjana","42","240","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372050","PETERNAKAN (PSDKU KEDIRI)","Sarjana","42","163","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372051","AKUAKULTUR (PSDKU KEDIRI)","Sarjana","42","151","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372052","SOSIAL EKONOMI PERIKANAN (PSDKU KEDIRI)","Sarjana","42","91","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372053","KEHUTANAN","Sarjana","30","515","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372054","ILMU AKTUARIA","Sarjana","30","397","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372056","ILMU HUKUM","Sarjana","182","3156","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372057","EKONOMI PEMBANGUNAN","Sarjana","51","606","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372058","ADMINISTRASI PUBLIK","Sarjana","123","1349","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372059","ADMINISTRASI BISNIS","Sarjana","140","1827","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372060","MANAJEMEN","Sarjana","111","2308","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372061","AKUNTANSI","Sarjana","129","1970","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372062","SOSIOLOGI","Sarjana","56","518","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372063","ILMU KOMUNIKASI","Sarjana","89","2131","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372064","PSIKOLOGI","Sarjana","92","3248","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372065","HUBUNGAN INTERNASIONAL","Sarjana","77","1402","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372066","SASTRA INGGRIS","Sarjana","75","785","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372067","SASTRA JEPANG","Sarjana","48","503","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372068","BAHASA DAN SASTRA PRANCIS","Sarjana","30","134","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372069","ILMU POLITIK","Sarjana","56","548","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372070","ILMU PEMERINTAHAN","Sarjana","54","542","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372072","PERPAJAKAN","Sarjana","83","1266","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372075","EKONOMI ISLAM","Sarjana","47","418","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372076","EKONOMI, KEUANGAN DAN PERBANKAN","Sarjana","71","685","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372077","ILMU PERPUSTAKAAN","Sarjana","33","397","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372078","PARIWISATA","Sarjana","50","904","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372080","PENDIDIKAN BAHASA INGGRIS","Sarjana","57","409","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372081","PENDIDIKAN BAHASA JEPANG","Sarjana","27","124","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372082","PENDIDIKAN BHS & SASTRA INDONESIA","Sarjana","38","331","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372085","ADMINISTRASI PENDIDIKAN","Sarjana","33","253","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372086","SENI RUPA MURNI","Sarjana","23","86","Seni Rupa, Desain, dan Kriya"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372087","SASTRA CINA","Sarjana","33","172","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372088","ANTROPOLOGI","Sarjana","30","295","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372089","KEWIRAUSAHAAN","Sarjana","30","543","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372094","SAINS DATA","Sarjana","18","427","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372055","DESAIN GRAFIS","Sarjana Terapan","60","324","Seni Rupa, Desain, dan Kriya"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372090","MANAJEMEN PERHOTELAN","Sarjana Terapan","60","326","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372091","KEUANGAN DAN PERBANKAN","Diploma Tiga","81","197","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372092","ADMINISTRASI BISNIS","Diploma Tiga","90","263","Tidak Ada"
"372","UNIVERSITAS BRAWIJAYA","PTN AKADEMIK","JAWA","JAWA TIMUR","372093","TEKNOLOGI INFORMASI","Diploma Tiga","90","200","Tidak Ada"
"373","UNIVERSITAS NEGERI MALANG","PTN AKADEMIK","JAWA","JAWA TIMUR","373001","PENDIDIKAN MATEMATIKA","Sarjana","77","381","Tidak Ada"
"373","UNIVERSITAS NEGERI MALANG","PTN AKADEMIK","JAWA","JAWA TIMUR","373002","PENDIDIKAN FISIKA","Sarjana","59","109","Tidak Ada"
"373","UNIVERSITAS NEGERI MALANG","PTN AKADEMIK","JAWA","JAWA TIMUR","373003","PENDIDIKAN KIMIA","Sarjana","59","133","Tidak Ada"
"373","UNIVERSITAS NEGERI MALANG","PTN AKADEMIK","JAWA","JAWA TIMUR","373004","PENDIDIKAN BIOLOGI","Sarjana","46","245","Tidak Ada"
"373","UNIVERSITAS NEGERI MALANG","PTN AKADEMIK","JAWA","JAWA TIMUR","373005","PENDIDIKAN TEKNIK MESIN","Sarjana","52","116","Tidak Ada"
"373","UNIVERSITAS NEGERI MALANG","PTN AKADEMIK","JAWA","JAWA TIMUR","373006","PENDIDIKAN TEKNIK BANGUNAN","Sarjana","49","96","Tidak Ada"
"373","UNIVERSITAS NEGERI MALANG","PTN AKADEMIK","JAWA","JAWA TIMUR","373007","PENDIDIKAN TEKNIK INFORMATIKA","Sarjana","33","260","Tidak Ada"
"373","UNIVERSITAS NEGERI MALANG","PTN AKADEMIK","JAWA","JAWA TIMUR","373008","PENDIDIKAN TEKNIK OTOMOTIF","Sarjana","42","150","Tidak Ada"
"373","UNIVERSITAS NEGERI MALANG","PTN AKADEMIK","JAWA","JAWA TIMUR","373009","ILMU KEOLAHRAGAAN","Sarjana","63","133","Pendidikan Jasmani dan Olahraga"
"373","UNIVERSITAS NEGERI MALANG","PTN AKADEMIK","JAWA","JAWA TIMUR","373010","MATEMATIKA","Sarjana","63","185","Tidak Ada"
"373","UNIVERSITAS NEGERI MALANG","PTN AKADEMIK","JAWA","JAWA TIMUR","373011","FISIKA","Sarjana","59","77","Tidak Ada"
"373","UNIVERSITAS NEGERI MALANG","PTN AKADEMIK","JAWA","JAWA TIMUR","373012","KIMIA","Sarjana","59","122","Tidak Ada"
"373","UNIVERSITAS NEGERI MALANG","PTN AKADEMIK","JAWA","JAWA TIMUR","373013","BIOLOGI","Sarjana","46","177","Tidak Ada"
"373","UNIVERSITAS NEGERI MALANG","PTN AKADEMIK","JAWA","JAWA TIMUR","373014","PENDIDIKAN TEKNIK ELEKTRO","Sarjana","35","75","Tidak Ada"
"373","UNIVERSITAS NEGERI MALANG","PTN AKADEMIK","JAWA","JAWA TIMUR","373015","TEKNIK SIPIL","Sarjana","45","643","Tidak Ada"
"373","UNIVERSITAS NEGERI MALANG","PTN AKADEMIK","JAWA","JAWA TIMUR","373016","PENDIDIKAN ILMU PENGETAHUAN ALAM","Sarjana","77","190","Tidak Ada"
"373","UNIVERSITAS NEGERI MALANG","PTN AKADEMIK","JAWA","JAWA TIMUR","373017","ILMU KESEHATAN MASYARAKAT","Sarjana","114","1090","Tidak Ada"
"373","UNIVERSITAS NEGERI MALANG","PTN AKADEMIK","JAWA","JAWA TIMUR","373018","TEKNIK MESIN","Sarjana","36","431","Tidak Ada"
"373","UNIVERSITAS NEGERI MALANG","PTN AKADEMIK","JAWA","JAWA TIMUR","373019","TEKNIK ELEKTRO","Sarjana","30","346","Tidak Ada"
"373","UNIVERSITAS NEGERI MALANG","PTN AKADEMIK","JAWA","JAWA TIMUR","373020","TEKNIK INFORMATIKA","Sarjana","33","1199","Tidak Ada"
"373","UNIVERSITAS NEGERI MALANG","PTN AKADEMIK","JAWA","JAWA TIMUR","373021","TEKNIK INDUSTRI","Sarjana","33","525","Tidak Ada"
"373","UNIVERSITAS NEGERI MALANG","PTN AKADEMIK","JAWA","JAWA TIMUR","373022","BIOTEKNOLOGI","Sarjana","21","266","Tidak Ada"
"373","UNIVERSITAS NEGERI MALANG","PTN AKADEMIK","JAWA","JAWA TIMUR","373028","BIMBINGAN DAN KONSELING","Sarjana","57","748","Tidak Ada"
"373","UNIVERSITAS NEGERI MALANG","PTN AKADEMIK","JAWA","JAWA TIMUR","373029","PENDIDIKAN JASMANI, KESEHATAN, DAN REKREASI","Sarjana","81","474","Pendidikan Jasmani dan Olahraga"
"373","UNIVERSITAS NEGERI MALANG","PTN AKADEMIK","JAWA","JAWA TIMUR","373030","TEKNOLOGI PENDIDIKAN","Sarjana","60","253","Tidak Ada"
"373","UNIVERSITAS NEGERI MALANG","PTN AKADEMIK","JAWA","JAWA TIMUR","373031","PENDIDIKAN LUAR SEKOLAH","Sarjana","63","203","Tidak Ada"
"373","UNIVERSITAS NEGERI MALANG","PTN AKADEMIK","JAWA","JAWA TIMUR","373032","ADMINISTRASI PENDIDIKAN","Sarjana","66","393","Tidak Ada"
"373","UNIVERSITAS NEGERI MALANG","PTN AKADEMIK","JAWA","JAWA TIMUR","373033","PENDIDIKAN GURU SEKOLAH DASAR","Sarjana","117","1325","Tidak Ada"
"373","UNIVERSITAS NEGERI MALANG","PTN AKADEMIK","JAWA","JAWA TIMUR","373034","PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI","Sarjana","49","247","Tidak Ada"
"373","UNIVERSITAS NEGERI MALANG","PTN AKADEMIK","JAWA","JAWA TIMUR","373035","PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN","Sarjana","72","370","Tidak Ada"
"373","UNIVERSITAS NEGERI MALANG","PTN AKADEMIK","JAWA","JAWA TIMUR","373036","PENDIDIKAN BAHASA, SASTRA INDONESIA & DAERAH","Sarjana","51","509","Tidak Ada"
"373","UNIVERSITAS NEGERI MALANG","PTN AKADEMIK","JAWA","JAWA TIMUR","373037","PENDIDIKAN BAHASA INGGRIS","Sarjana","45","508","Tidak Ada"
"373","UNIVERSITAS NEGERI MALANG","PTN AKADEMIK","JAWA","JAWA TIMUR","373038","PENDIDIKAN BAHASA ARAB","Sarjana","63","397","Tidak Ada"
"373","UNIVERSITAS NEGERI MALANG","PTN AKADEMIK","JAWA","JAWA TIMUR","373039","PENDIDIKAN SENI RUPA","Sarjana","49","141","Seni Rupa, Desain, dan Kriya"
"373","UNIVERSITAS NEGERI MALANG","PTN AKADEMIK","JAWA","JAWA TIMUR","373040","PENDIDIKAN BAHASA JERMAN","Sarjana","32","65","Tidak Ada"
"373","UNIVERSITAS NEGERI MALANG","PTN AKADEMIK","JAWA","JAWA TIMUR","373041","PENDIDIKAN SENI TARI DAN MUSIK","Sarjana","49","76","Sendratasik"
"373","UNIVERSITAS NEGERI MALANG","PTN AKADEMIK","JAWA","JAWA TIMUR","373042","PENDIDIKAN SEJARAH","Sarjana","67","296","Tidak Ada"
"373","UNIVERSITAS NEGERI MALANG","PTN AKADEMIK","JAWA","JAWA TIMUR","373043","PENDIDIKAN EKONOMI","Sarjana","56","242","Tidak Ada"
"373","UNIVERSITAS NEGERI MALANG","PTN AKADEMIK","JAWA","JAWA TIMUR","373044","PENDIDIKAN TATA NIAGA","Sarjana","36","223","Tidak Ada"
"373","UNIVERSITAS NEGERI MALANG","PTN AKADEMIK","JAWA","JAWA TIMUR","373045","PENDIDIKAN ADMINISTRASI PERKANTORAN","Sarjana","53","508","Tidak Ada"
"373","UNIVERSITAS NEGERI MALANG","PTN AKADEMIK","JAWA","JAWA TIMUR","373046","PENDIDIKAN AKUNTANSI","Sarjana","42","221","Tidak Ada"
